POSTCODE,TYPE,DATE,VALUE
2141,NEW,2020-03-18,1.0
2141,NEW,2020-03-19,1.0
2141,NEW,2020-03-20,0.0
2141,NEW,2020-03-21,0.0
2141,NEW,2020-03-22,0.0
2141,NEW,2020-03-23,0.0
2141,NEW,2020-03-24,0.0
2141,NEW,2020-03-25,0.0
2141,NEW,2020-03-26,0.0
2141,NEW,2020-03-27,0.0
2141,NEW,2020-03-28,0.0
2141,NEW,2020-03-29,0.0
2141,NEW,2020-03-30,0.0
2141,NEW,2020-03-31,1.0
2141,NEW,2020-04-01,0.0
2141,NEW,2020-04-02,1.0
2141,NEW,2020-04-03,0.0
2141,NEW,2020-04-04,1.0
2141,NEW,2020-04-05,0.0
2141,NEW,2020-04-06,0.0
2141,NEW,2020-04-07,0.0
2141,NEW,2020-04-08,0.0
2141,NEW,2020-04-09,0.0
2141,NEW,2020-04-10,0.0
2141,NEW,2020-04-11,0.0
2141,NEW,2020-04-12,0.0
2141,NEW,2020-04-13,0.0
2141,NEW,2020-04-14,0.0
2141,NEW,2020-04-15,0.0
2141,NEW,2020-04-16,0.0
2141,NEW,2020-04-17,0.0
2141,NEW,2020-04-18,0.0
2141,NEW,2020-04-19,0.0
2141,NEW,2020-04-20,0.0
2141,NEW,2020-04-21,0.0
2141,NEW,2020-04-22,0.0
2141,NEW,2020-04-23,0.0
2141,NEW,2020-04-24,0.0
2141,NEW,2020-04-25,0.0
2141,NEW,2020-04-26,0.0
2141,NEW,2020-04-27,0.0
2141,NEW,2020-04-28,0.0
2141,NEW,2020-04-29,0.0
2141,NEW,2020-04-30,0.0
2141,NEW,2020-05-01,0.0
2141,NEW,2020-05-02,0.0
2141,NEW,2020-05-03,0.0
2141,NEW,2020-05-04,1.0
2141,NEW,2020-05-05,0.0
2141,NEW,2020-05-06,0.0
2141,NEW,2020-05-07,0.0
2141,NEW,2020-05-08,0.0
2141,NEW,2020-05-09,0.0
2141,NEW,2020-05-10,0.0
2141,NEW,2020-05-11,0.0
2141,NEW,2020-05-12,0.0
2141,SUM,2020-01-22,0.0
2141,SUM,2020-01-23,0.0
2141,SUM,2020-01-24,0.0
2141,SUM,2020-01-25,0.0
2141,SUM,2020-01-26,0.0
2141,SUM,2020-01-27,0.0
2141,SUM,2020-01-28,0.0
2141,SUM,2020-01-29,0.0
2141,SUM,2020-01-30,0.0
2141,SUM,2020-01-31,0.0
2141,SUM,2020-02-01,0.0
2141,SUM,2020-02-02,0.0
2141,SUM,2020-02-03,0.0
2141,SUM,2020-02-04,0.0
2141,SUM,2020-02-05,0.0
2141,SUM,2020-02-06,0.0
2141,SUM,2020-02-07,0.0
2141,SUM,2020-02-08,0.0
2141,SUM,2020-02-09,0.0
2141,SUM,2020-02-10,0.0
2141,SUM,2020-02-11,0.0
2141,SUM,2020-02-12,0.0
2141,SUM,2020-02-13,0.0
2141,SUM,2020-02-14,0.0
2141,SUM,2020-02-15,0.0
2141,SUM,2020-02-16,0.0
2141,SUM,2020-02-17,0.0
2141,SUM,2020-02-18,0.0
2141,SUM,2020-02-19,0.0
2141,SUM,2020-02-20,0.0
2141,SUM,2020-02-21,0.0
2141,SUM,2020-02-22,0.0
2141,SUM,2020-02-23,0.0
2141,SUM,2020-02-24,0.0
2141,SUM,2020-02-25,0.0
2141,SUM,2020-02-26,0.0
2141,SUM,2020-02-27,0.0
2141,SUM,2020-02-28,0.0
2141,SUM,2020-02-29,0.0
2141,SUM,2020-03-01,0.0
2141,SUM,2020-03-02,0.0
2141,SUM,2020-03-03,0.0
2141,SUM,2020-03-04,0.0
2141,SUM,2020-03-05,0.0
2141,SUM,2020-03-06,0.0
2141,SUM,2020-03-07,0.0
2141,SUM,2020-03-08,0.0
2141,SUM,2020-03-09,0.0
2141,SUM,2020-03-10,0.0
2141,SUM,2020-03-11,0.0
2141,SUM,2020-03-12,0.0
2141,SUM,2020-03-13,0.0
2141,SUM,2020-03-14,1.0
2141,SUM,2020-03-15,1.0
2141,SUM,2020-03-16,1.0
2141,SUM,2020-03-17,1.0
2141,SUM,2020-03-18,2.0
2141,SUM,2020-03-19,3.0
2141,SUM,2020-03-20,3.0
2141,SUM,2020-03-21,3.0
2141,SUM,2020-03-22,3.0
2141,SUM,2020-03-23,3.0
2141,SUM,2020-03-24,3.0
2141,SUM,2020-03-25,3.0
2141,SUM,2020-03-26,3.0
2141,SUM,2020-03-27,3.0
2141,SUM,2020-03-28,3.0
2141,SUM,2020-03-29,3.0
2141,SUM,2020-03-30,3.0
2141,SUM,2020-03-31,4.0
2141,SUM,2020-04-01,4.0
2141,SUM,2020-04-02,5.0
2141,SUM,2020-04-03,5.0
2141,SUM,2020-04-04,6.0
2141,SUM,2020-04-05,6.0
2141,SUM,2020-04-06,6.0
2141,SUM,2020-04-07,6.0
2141,SUM,2020-04-08,6.0
2141,SUM,2020-04-09,6.0
2141,SUM,2020-04-10,6.0
2141,SUM,2020-04-11,6.0
2141,SUM,2020-04-12,6.0
2141,SUM,2020-04-13,6.0
2141,SUM,2020-04-14,6.0
2141,SUM,2020-04-15,6.0
2141,SUM,2020-04-16,6.0
2141,SUM,2020-04-17,6.0
2141,SUM,2020-04-18,6.0
2141,SUM,2020-04-19,6.0
2141,SUM,2020-04-20,6.0
2141,SUM,2020-04-21,6.0
2141,SUM,2020-04-22,6.0
2141,SUM,2020-04-23,6.0
2141,SUM,2020-04-24,6.0
2141,SUM,2020-04-25,6.0
2141,SUM,2020-04-26,6.0
2141,SUM,2020-04-27,6.0
2141,SUM,2020-04-28,6.0
2141,SUM,2020-04-29,6.0
2141,SUM,2020-04-30,6.0
2141,SUM,2020-05-01,6.0
2141,SUM,2020-05-02,6.0
2141,SUM,2020-05-03,6.0
2141,SUM,2020-05-04,7.0
2141,SUM,2020-05-05,7.0
2141,SUM,2020-05-06,7.0
2141,SUM,2020-05-07,7.0
2141,SUM,2020-05-08,7.0
2141,SUM,2020-05-09,7.0
2141,SUM,2020-05-10,7.0
2141,SUM,2020-05-11,7.0
2141,SUM,2020-05-12,7.0
2142,NEW,2020-01-22,0.0
2142,NEW,2020-01-23,0.0
2142,NEW,2020-01-24,0.0
2142,NEW,2020-01-25,0.0
2142,NEW,2020-01-26,0.0
2142,NEW,2020-01-27,0.0
2142,NEW,2020-01-28,0.0
2142,NEW,2020-01-29,0.0
2142,NEW,2020-01-30,0.0
2142,NEW,2020-01-31,0.0
2142,NEW,2020-02-01,0.0
2142,NEW,2020-02-02,0.0
2142,NEW,2020-02-03,0.0
2142,NEW,2020-02-04,0.0
2142,NEW,2020-02-05,0.0
2142,NEW,2020-02-06,0.0
2142,NEW,2020-02-07,0.0
2142,NEW,2020-02-08,0.0
2142,NEW,2020-02-09,0.0
2142,NEW,2020-02-10,0.0
2142,NEW,2020-02-11,0.0
2142,NEW,2020-02-12,0.0
2142,NEW,2020-02-13,0.0
2142,NEW,2020-02-14,0.0
2142,NEW,2020-02-15,0.0
2142,NEW,2020-02-16,0.0
2142,NEW,2020-02-17,0.0
2142,NEW,2020-02-18,0.0
2142,NEW,2020-02-19,0.0
2142,NEW,2020-02-20,0.0
2142,NEW,2020-02-21,0.0
2142,NEW,2020-02-22,0.0
2142,NEW,2020-02-23,0.0
2142,NEW,2020-02-24,0.0
2142,NEW,2020-02-25,0.0
2142,NEW,2020-02-26,0.0
2142,NEW,2020-02-27,0.0
2142,NEW,2020-02-28,0.0
2142,NEW,2020-02-29,0.0
2142,NEW,2020-03-01,0.0
2142,NEW,2020-03-02,0.0
2142,NEW,2020-03-03,0.0
2142,NEW,2020-03-04,0.0
2142,NEW,2020-03-05,0.0
2142,NEW,2020-03-06,0.0
2142,NEW,2020-03-07,0.0
2142,NEW,2020-03-08,0.0
2142,NEW,2020-03-09,0.0
2142,NEW,2020-03-10,0.0
2142,NEW,2020-03-11,0.0
2142,NEW,2020-03-12,0.0
2142,NEW,2020-03-13,0.0
2142,NEW,2020-03-14,0.0
2142,NEW,2020-03-15,0.0
2142,NEW,2020-03-16,1.0
2142,NEW,2020-03-17,0.0
2142,NEW,2020-03-18,0.0
2142,NEW,2020-03-19,0.0
2142,NEW,2020-03-20,0.0
2142,NEW,2020-03-21,0.0
2142,NEW,2020-03-22,1.0
2142,NEW,2020-03-23,0.0
2142,NEW,2020-03-24,1.0
2142,NEW,2020-03-25,0.0
2142,NEW,2020-03-26,2.0
2142,NEW,2020-03-27,0.0
2142,NEW,2020-03-28,0.0
2142,NEW,2020-03-29,0.0
2142,NEW,2020-03-30,0.0
2142,NEW,2020-03-31,0.0
2142,NEW,2020-04-01,0.0
2142,NEW,2020-04-02,0.0
2142,NEW,2020-04-03,0.0
2142,NEW,2020-04-04,0.0
2142,NEW,2020-04-05,0.0
2142,NEW,2020-04-06,0.0
2142,NEW,2020-04-07,0.0
2142,NEW,2020-04-08,0.0
2142,NEW,2020-04-09,0.0
2142,NEW,2020-04-10,0.0
2142,NEW,2020-04-11,0.0
2142,NEW,2020-04-12,0.0
2142,NEW,2020-04-13,0.0
2142,NEW,2020-04-14,0.0
2142,NEW,2020-04-15,0.0
2142,NEW,2020-04-16,0.0
2142,NEW,2020-04-17,0.0
2142,NEW,2020-04-18,0.0
2142,NEW,2020-04-19,0.0
2142,NEW,2020-04-20,0.0
2142,NEW,2020-04-21,0.0
2142,NEW,2020-04-22,0.0
2142,NEW,2020-04-23,0.0
2142,NEW,2020-04-24,0.0
2142,NEW,2020-04-25,0.0
2142,NEW,2020-04-26,0.0
2142,NEW,2020-04-27,0.0
2142,NEW,2020-04-28,0.0
2142,NEW,2020-04-29,0.0
2142,NEW,2020-04-30,0.0
2142,NEW,2020-05-01,0.0
2142,NEW,2020-05-02,0.0
2142,NEW,2020-05-03,0.0
2142,NEW,2020-05-04,0.0
2142,NEW,2020-05-05,0.0
2142,NEW,2020-05-06,0.0
2142,NEW,2020-05-07,0.0
2142,NEW,2020-05-08,0.0
2142,NEW,2020-05-09,0.0
2142,NEW,2020-05-10,0.0
2142,NEW,2020-05-11,0.0
2142,NEW,2020-05-12,0.0
2142,SUM,2020-01-22,0.0
2142,SUM,2020-01-23,0.0
2142,SUM,2020-01-24,0.0
2142,SUM,2020-01-25,0.0
2142,SUM,2020-01-26,0.0
2142,SUM,2020-01-27,0.0
2142,SUM,2020-01-28,0.0
2142,SUM,2020-01-29,0.0
2142,SUM,2020-01-30,0.0
2142,SUM,2020-01-31,0.0
2142,SUM,2020-02-01,0.0
2142,SUM,2020-02-02,0.0
2142,SUM,2020-02-03,0.0
2142,SUM,2020-02-04,0.0
2142,SUM,2020-02-05,0.0
2142,SUM,2020-02-06,0.0
2142,SUM,2020-02-07,0.0
2142,SUM,2020-02-08,0.0
2142,SUM,2020-02-09,0.0
2142,SUM,2020-02-10,0.0
2142,SUM,2020-02-11,0.0
2142,SUM,2020-02-12,0.0
2142,SUM,2020-02-13,0.0
2142,SUM,2020-02-14,0.0
2142,SUM,2020-02-15,0.0
2142,SUM,2020-02-16,0.0
2142,SUM,2020-02-17,0.0
2142,SUM,2020-02-18,0.0
2142,SUM,2020-02-19,0.0
2142,SUM,2020-02-20,0.0
2142,SUM,2020-02-21,0.0
2142,SUM,2020-02-22,0.0
2142,SUM,2020-02-23,0.0
2142,SUM,2020-02-24,0.0
2142,SUM,2020-02-25,0.0
2142,SUM,2020-02-26,0.0
2142,SUM,2020-02-27,0.0
2142,SUM,2020-02-28,0.0
2142,SUM,2020-02-29,0.0
2142,SUM,2020-03-01,0.0
2142,SUM,2020-03-02,0.0
2142,SUM,2020-03-03,0.0
2142,SUM,2020-03-04,0.0
2142,SUM,2020-03-05,0.0
2142,SUM,2020-03-06,0.0
2142,SUM,2020-03-07,0.0
2142,SUM,2020-03-08,0.0
2142,SUM,2020-03-09,0.0
2142,SUM,2020-03-10,0.0
2142,SUM,2020-03-11,0.0
2142,SUM,2020-03-12,0.0
2142,SUM,2020-03-13,0.0
2142,SUM,2020-03-14,0.0
2142,SUM,2020-03-15,0.0
2142,SUM,2020-03-16,1.0
2142,SUM,2020-03-17,1.0
2142,SUM,2020-03-18,1.0
2142,SUM,2020-03-19,1.0
2142,SUM,2020-03-20,1.0
2142,SUM,2020-03-21,1.0
2142,SUM,2020-03-22,2.0
2142,SUM,2020-03-23,2.0
2142,SUM,2020-03-24,3.0
2142,SUM,2020-03-25,3.0
2142,SUM,2020-03-26,5.0
2142,SUM,2020-03-27,5.0
2142,SUM,2020-03-28,5.0
2142,SUM,2020-03-29,5.0
2142,SUM,2020-03-30,5.0
2142,SUM,2020-03-31,5.0
2142,SUM,2020-04-01,5.0
2142,SUM,2020-04-02,5.0
2142,SUM,2020-04-03,5.0
2142,SUM,2020-04-04,5.0
2142,SUM,2020-04-05,5.0
2142,SUM,2020-04-06,5.0
2142,SUM,2020-04-07,5.0
2142,SUM,2020-04-08,5.0
2142,SUM,2020-04-09,5.0
2142,SUM,2020-04-10,5.0
2142,SUM,2020-04-11,5.0
2142,SUM,2020-04-12,5.0
2142,SUM,2020-04-13,5.0
2142,SUM,2020-04-14,5.0
2142,SUM,2020-04-15,5.0
2142,SUM,2020-04-16,5.0
2142,SUM,2020-04-17,5.0
2142,SUM,2020-04-18,5.0
2142,SUM,2020-04-19,5.0
2142,SUM,2020-04-20,5.0
2142,SUM,2020-04-21,5.0
2142,SUM,2020-04-22,5.0
2142,SUM,2020-04-23,5.0
2142,SUM,2020-04-24,5.0
2142,SUM,2020-04-25,5.0
2142,SUM,2020-04-26,5.0
2142,SUM,2020-04-27,5.0
2142,SUM,2020-04-28,5.0
2142,SUM,2020-04-29,5.0
2142,SUM,2020-04-30,5.0
2142,SUM,2020-05-01,5.0
2142,SUM,2020-05-02,5.0
2142,SUM,2020-05-03,5.0
2142,SUM,2020-05-04,5.0
2142,SUM,2020-05-05,5.0
2142,SUM,2020-05-06,5.0
2142,SUM,2020-05-07,5.0
2142,SUM,2020-05-08,5.0
2142,SUM,2020-05-09,5.0
2142,SUM,2020-05-10,5.0
2142,SUM,2020-05-11,5.0
2142,SUM,2020-05-12,5.0
2144,NEW,2020-01-22,0.0
2144,NEW,2020-01-23,0.0
2144,NEW,2020-01-24,0.0
2144,NEW,2020-01-25,0.0
2144,NEW,2020-01-26,0.0
2144,NEW,2020-01-27,0.0
2144,NEW,2020-01-28,0.0
2144,NEW,2020-01-29,0.0
2144,NEW,2020-01-30,0.0
2144,NEW,2020-01-31,0.0
2144,NEW,2020-02-01,0.0
2144,NEW,2020-02-02,0.0
2144,NEW,2020-02-03,0.0
2144,NEW,2020-02-04,0.0
2144,NEW,2020-02-05,0.0
2144,NEW,2020-02-06,0.0
2144,NEW,2020-02-07,0.0
2144,NEW,2020-02-08,0.0
2144,NEW,2020-02-09,0.0
2144,NEW,2020-02-10,0.0
2144,NEW,2020-02-11,0.0
2144,NEW,2020-02-12,0.0
2144,NEW,2020-02-13,0.0
2144,NEW,2020-02-14,0.0
2144,NEW,2020-02-15,0.0
2144,NEW,2020-02-16,0.0
2144,NEW,2020-02-17,0.0
2144,NEW,2020-02-18,0.0
2144,NEW,2020-02-19,0.0
2144,NEW,2020-02-20,0.0
2144,NEW,2020-02-21,0.0
2144,NEW,2020-02-22,0.0
2144,NEW,2020-02-23,0.0
2144,NEW,2020-02-24,0.0
2144,NEW,2020-02-25,0.0
2144,NEW,2020-02-26,0.0
2144,NEW,2020-02-27,0.0
2144,NEW,2020-02-28,0.0
2144,NEW,2020-02-29,0.0
2144,NEW,2020-03-01,0.0
2144,NEW,2020-03-02,0.0
2144,NEW,2020-03-03,0.0
2144,NEW,2020-03-04,0.0
2144,NEW,2020-03-05,1.0
2144,NEW,2020-03-06,0.0
2144,NEW,2020-03-07,0.0
2144,NEW,2020-03-08,0.0
2144,NEW,2020-03-09,0.0
2144,NEW,2020-03-10,0.0
2144,NEW,2020-03-11,0.0
2144,NEW,2020-03-12,0.0
2144,NEW,2020-03-13,0.0
2144,NEW,2020-03-14,0.0
2144,NEW,2020-03-15,0.0
2144,NEW,2020-03-16,0.0
2144,NEW,2020-03-17,0.0
2144,NEW,2020-03-18,0.0
2144,NEW,2020-03-19,0.0
2144,NEW,2020-03-20,1.0
2144,NEW,2020-03-21,0.0
2144,NEW,2020-03-22,0.0
2144,NEW,2020-03-23,0.0
2144,NEW,2020-03-24,0.0
2144,NEW,2020-03-25,0.0
2144,NEW,2020-03-26,0.0
2144,NEW,2020-03-27,0.0
2144,NEW,2020-03-28,0.0
2144,NEW,2020-03-29,0.0
2144,NEW,2020-03-30,1.0
2144,NEW,2020-03-31,0.0
2144,NEW,2020-04-01,0.0
2144,NEW,2020-04-02,0.0
2144,NEW,2020-04-03,1.0
2144,NEW,2020-04-04,0.0
2144,NEW,2020-04-05,0.0
2144,NEW,2020-04-06,0.0
2144,NEW,2020-04-07,0.0
2144,NEW,2020-04-08,0.0
2144,NEW,2020-04-09,0.0
2144,NEW,2020-04-10,0.0
2144,NEW,2020-04-11,0.0
2144,NEW,2020-04-12,0.0
2144,NEW,2020-04-13,0.0
2144,NEW,2020-04-14,0.0
2144,NEW,2020-04-15,0.0
2144,NEW,2020-04-16,0.0
2144,NEW,2020-04-17,0.0
2144,NEW,2020-04-18,0.0
2144,NEW,2020-04-19,0.0
2144,NEW,2020-04-20,0.0
2144,NEW,2020-04-21,0.0
2144,NEW,2020-04-22,0.0
2144,NEW,2020-04-23,0.0
2144,NEW,2020-04-24,0.0
2144,NEW,2020-04-25,0.0
2144,NEW,2020-04-26,0.0
2144,NEW,2020-04-27,0.0
2144,NEW,2020-04-28,0.0
2144,NEW,2020-04-29,0.0
2144,NEW,2020-04-30,0.0
2144,NEW,2020-05-01,0.0
2144,NEW,2020-05-02,0.0
2144,NEW,2020-05-03,0.0
2144,NEW,2020-05-04,0.0
2144,NEW,2020-05-05,0.0
2144,NEW,2020-05-06,0.0
2144,NEW,2020-05-07,0.0
2144,NEW,2020-05-08,0.0
2144,NEW,2020-05-09,0.0
2144,NEW,2020-05-10,0.0
2144,NEW,2020-05-11,0.0
2144,NEW,2020-05-12,0.0
2144,SUM,2020-01-22,0.0
2144,SUM,2020-01-23,0.0
2144,SUM,2020-01-24,0.0
2144,SUM,2020-01-25,0.0
2144,SUM,2020-01-26,0.0
2144,SUM,2020-01-27,0.0
2144,SUM,2020-01-28,0.0
2144,SUM,2020-01-29,0.0
2144,SUM,2020-01-30,0.0
2144,SUM,2020-01-31,0.0
2144,SUM,2020-02-01,0.0
2144,SUM,2020-02-02,0.0
2144,SUM,2020-02-03,0.0
2144,SUM,2020-02-04,0.0
2144,SUM,2020-02-05,0.0
2144,SUM,2020-02-06,0.0
2144,SUM,2020-02-07,0.0
2144,SUM,2020-02-08,0.0
2144,SUM,2020-02-09,0.0
2144,SUM,2020-02-10,0.0
2144,SUM,2020-02-11,0.0
2144,SUM,2020-02-12,0.0
2144,SUM,2020-02-13,0.0
2144,SUM,2020-02-14,0.0
2144,SUM,2020-02-15,0.0
2144,SUM,2020-02-16,0.0
2144,SUM,2020-02-17,0.0
2144,SUM,2020-02-18,0.0
2144,SUM,2020-02-19,0.0
2144,SUM,2020-02-20,0.0
2144,SUM,2020-02-21,0.0
2144,SUM,2020-02-22,0.0
2144,SUM,2020-02-23,0.0
2144,SUM,2020-02-24,0.0
2144,SUM,2020-02-25,0.0
2144,SUM,2020-02-26,0.0
2144,SUM,2020-02-27,0.0
2144,SUM,2020-02-28,0.0
2144,SUM,2020-02-29,0.0
2144,SUM,2020-03-01,0.0
2144,SUM,2020-03-02,0.0
2144,SUM,2020-03-03,0.0
2144,SUM,2020-03-04,0.0
2144,SUM,2020-03-05,1.0
2144,SUM,2020-03-06,1.0
2144,SUM,2020-03-07,1.0
2144,SUM,2020-03-08,1.0
2144,SUM,2020-03-09,1.0
2144,SUM,2020-03-10,1.0
2144,SUM,2020-03-11,1.0
2144,SUM,2020-03-12,1.0
2144,SUM,2020-03-13,1.0
2144,SUM,2020-03-14,1.0
2144,SUM,2020-03-15,1.0
2144,SUM,2020-03-16,1.0
2144,SUM,2020-03-17,1.0
2144,SUM,2020-03-18,1.0
2144,SUM,2020-03-19,1.0
2144,SUM,2020-03-20,2.0
2144,SUM,2020-03-21,2.0
2144,SUM,2020-03-22,2.0
2144,SUM,2020-03-23,2.0
2144,SUM,2020-03-24,2.0
2144,SUM,2020-03-25,2.0
2144,SUM,2020-03-26,2.0
2144,SUM,2020-03-27,2.0
2144,SUM,2020-03-28,2.0
2144,SUM,2020-03-29,2.0
2144,SUM,2020-03-30,3.0
2144,SUM,2020-03-31,3.0
2144,SUM,2020-04-01,3.0
2144,SUM,2020-04-02,3.0
2144,SUM,2020-04-03,4.0
2144,SUM,2020-04-04,4.0
2144,SUM,2020-04-05,4.0
2144,SUM,2020-04-06,4.0
2144,SUM,2020-04-07,4.0
2144,SUM,2020-04-08,4.0
2144,SUM,2020-04-09,4.0
2144,SUM,2020-04-10,4.0
2144,SUM,2020-04-11,4.0
2144,SUM,2020-04-12,4.0
2144,SUM,2020-04-13,4.0
2144,SUM,2020-04-14,4.0
2144,SUM,2020-04-15,4.0
2144,SUM,2020-04-16,4.0
2144,SUM,2020-04-17,4.0
2144,SUM,2020-04-18,4.0
2144,SUM,2020-04-19,4.0
2144,SUM,2020-04-20,4.0
2144,SUM,2020-04-21,4.0
2144,SUM,2020-04-22,4.0
2144,SUM,2020-04-23,4.0
2144,SUM,2020-04-24,4.0
2144,SUM,2020-04-25,4.0
2144,SUM,2020-04-26,4.0
2144,SUM,2020-04-27,4.0
2144,SUM,2020-04-28,4.0
2144,SUM,2020-04-29,4.0
2144,SUM,2020-04-30,4.0
2144,SUM,2020-05-01,4.0
2144,SUM,2020-05-02,4.0
2144,SUM,2020-05-03,4.0
2144,SUM,2020-05-04,4.0
2144,SUM,2020-05-05,4.0
2144,SUM,2020-05-06,4.0
2144,SUM,2020-05-07,4.0
2144,SUM,2020-05-08,4.0
2144,SUM,2020-05-09,4.0
2144,SUM,2020-05-10,4.0
2144,SUM,2020-05-11,4.0
2144,SUM,2020-05-12,4.0
2145,NEW,2020-01-22,0.0
2145,NEW,2020-01-23,0.0
2145,NEW,2020-01-24,0.0
2145,NEW,2020-01-25,0.0
2145,NEW,2020-01-26,0.0
2145,NEW,2020-01-27,0.0
2145,NEW,2020-01-28,0.0
2145,NEW,2020-01-29,0.0
2145,NEW,2020-01-30,0.0
2145,NEW,2020-01-31,0.0
2145,NEW,2020-02-01,0.0
2145,NEW,2020-02-02,0.0
2145,NEW,2020-02-03,0.0
2145,NEW,2020-02-04,0.0
2145,NEW,2020-02-05,0.0
2145,NEW,2020-02-06,0.0
2145,NEW,2020-02-07,0.0
2145,NEW,2020-02-08,0.0
2145,NEW,2020-02-09,0.0
2145,NEW,2020-02-10,0.0
2145,NEW,2020-02-11,0.0
2145,NEW,2020-02-12,0.0
2145,NEW,2020-02-13,0.0
2145,NEW,2020-02-14,0.0
2145,NEW,2020-02-15,0.0
2145,NEW,2020-02-16,0.0
2145,NEW,2020-02-17,0.0
2145,NEW,2020-02-18,0.0
2145,NEW,2020-02-19,0.0
2145,NEW,2020-02-20,0.0
2145,NEW,2020-02-21,0.0
2145,NEW,2020-02-22,0.0
2145,NEW,2020-02-23,0.0
2145,NEW,2020-02-24,0.0
2145,NEW,2020-02-25,0.0
2145,NEW,2020-02-26,0.0
2145,NEW,2020-02-27,0.0
2145,NEW,2020-02-28,0.0
2145,NEW,2020-02-29,0.0
2145,NEW,2020-03-01,0.0
2145,NEW,2020-03-02,0.0
2145,NEW,2020-03-03,0.0
2145,NEW,2020-03-04,0.0
2145,NEW,2020-03-05,0.0
2145,NEW,2020-03-06,1.0
2145,NEW,2020-03-07,0.0
2145,NEW,2020-03-08,0.0
2145,NEW,2020-03-09,0.0
2145,NEW,2020-03-10,0.0
2145,NEW,2020-03-11,0.0
2145,NEW,2020-03-12,0.0
2145,NEW,2020-03-13,0.0
2145,NEW,2020-03-14,1.0
2145,NEW,2020-03-15,0.0
2145,NEW,2020-03-16,0.0
2145,NEW,2020-03-17,0.0
2145,NEW,2020-03-18,2.0
2145,NEW,2020-03-19,2.0
2145,NEW,2020-03-20,0.0
2145,NEW,2020-03-21,2.0
2145,NEW,2020-03-22,3.0
2145,NEW,2020-03-23,3.0
2145,NEW,2020-03-24,1.0
2145,NEW,2020-03-25,1.0
2145,NEW,2020-03-26,2.0
2145,NEW,2020-03-27,1.0
2145,NEW,2020-03-28,4.0
2145,NEW,2020-03-29,1.0
2145,NEW,2020-03-30,0.0
2145,NEW,2020-03-31,3.0
2145,NEW,2020-04-01,3.0
2145,NEW,2020-04-02,3.0
2145,NEW,2020-04-03,1.0
2145,NEW,2020-04-04,4.0
2145,NEW,2020-04-05,1.0
2145,NEW,2020-04-06,1.0
2145,NEW,2020-04-07,0.0
2145,NEW,2020-04-08,0.0
2145,NEW,2020-04-09,0.0
2145,NEW,2020-04-10,0.0
2145,NEW,2020-04-11,0.0
2145,NEW,2020-04-12,0.0
2145,NEW,2020-04-13,0.0
2145,NEW,2020-04-14,0.0
2145,NEW,2020-04-15,0.0
2145,NEW,2020-04-16,0.0
2145,NEW,2020-04-17,0.0
2145,NEW,2020-04-18,0.0
2145,NEW,2020-04-19,0.0
2145,NEW,2020-04-20,0.0
2145,NEW,2020-04-21,0.0
2145,NEW,2020-04-22,0.0
2145,NEW,2020-04-23,0.0
2145,NEW,2020-04-24,0.0
2145,NEW,2020-04-25,0.0
2145,NEW,2020-04-26,0.0
2145,NEW,2020-04-27,0.0
2145,NEW,2020-04-28,0.0
2145,NEW,2020-04-29,0.0
2145,NEW,2020-04-30,1.0
2145,NEW,2020-05-01,1.0
2145,NEW,2020-05-02,0.0
2145,NEW,2020-05-03,0.0
2145,NEW,2020-05-04,0.0
2145,NEW,2020-05-05,0.0
2145,NEW,2020-05-06,0.0
2145,NEW,2020-05-07,0.0
2145,NEW,2020-05-08,0.0
2145,NEW,2020-05-09,0.0
2145,NEW,2020-05-10,0.0
2145,NEW,2020-05-11,0.0
2145,NEW,2020-05-12,0.0
2145,SUM,2020-01-22,0.0
2145,SUM,2020-01-23,0.0
2145,SUM,2020-01-24,0.0
2145,SUM,2020-01-25,0.0
2145,SUM,2020-01-26,0.0
2145,SUM,2020-01-27,0.0
2145,SUM,2020-01-28,0.0
2145,SUM,2020-01-29,0.0
2145,SUM,2020-01-30,0.0
2145,SUM,2020-01-31,0.0
2145,SUM,2020-02-01,0.0
2145,SUM,2020-02-02,0.0
2145,SUM,2020-02-03,0.0
2145,SUM,2020-02-04,0.0
2145,SUM,2020-02-05,0.0
2145,SUM,2020-02-06,0.0
2145,SUM,2020-02-07,0.0
2145,SUM,2020-02-08,0.0
2145,SUM,2020-02-09,0.0
2145,SUM,2020-02-10,0.0
2145,SUM,2020-02-11,0.0
2145,SUM,2020-02-12,0.0
2145,SUM,2020-02-13,0.0
2145,SUM,2020-02-14,0.0
2145,SUM,2020-02-15,0.0
2145,SUM,2020-02-16,0.0
2145,SUM,2020-02-17,0.0
2145,SUM,2020-02-18,0.0
2145,SUM,2020-02-19,0.0
2145,SUM,2020-02-20,0.0
2145,SUM,2020-02-21,0.0
2145,SUM,2020-02-22,0.0
2145,SUM,2020-02-23,0.0
2145,SUM,2020-02-24,0.0
2145,SUM,2020-02-25,0.0
2145,SUM,2020-02-26,0.0
2145,SUM,2020-02-27,0.0
2145,SUM,2020-02-28,0.0
2145,SUM,2020-02-29,0.0
2145,SUM,2020-03-01,0.0
2145,SUM,2020-03-02,0.0
2145,SUM,2020-03-03,0.0
2145,SUM,2020-03-04,0.0
2145,SUM,2020-03-05,0.0
2145,SUM,2020-03-06,1.0
2145,SUM,2020-03-07,1.0
2145,SUM,2020-03-08,1.0
2145,SUM,2020-03-09,1.0
